repo,merge,commits_p1,commits_p2,files_p1,files_p2,overlap_files,overlap_ratio,authors_p1,authors_p2,churn_p1,churn_p2,conflict_files,code_conflict,divergence_days,label
curator,cfea1fb07bba7d367edd4a30fac35d31d9a1dd6d,4,1,5,5,0,0.0,2,1,142,58,,0,34.003,0
curator,a1f620efe00916db168c7405a46b32dfe89a9965,23,1,17,3,0,0.0,6,1,474,10,,0,105.974,0
curator,9383aa3e91b1e01743ec2cff20f5fd68a66b83c1,2,8,0,4,0,0.0,1,3,0,140,,0,88.382,0
curator,3ce2948908e9ba9e5401de0cc86562914dfb877b,6,1,2,2,0,0.0,1,1,73,67,,0,47.3,0
curator,f57206d6bd1744a71f7416438e010775f2e50adb,2,6,10,1,0,0.0,1,2,32,126,,0,8.424,0
curator,f54ed8c4dcbdee20aeaf4dcb242efce784d09475,1,5,1,1,0,0.0,1,2,4,126,,0,41.288,0
curator,1fade17a26b0b1e7d630f5b5ffbab298ecf5f1d6,9,6,8,3,0,0.0,3,1,163,87,,0,82.191,0
curator,de4432e84c1d0e8cdf84e5f404a70c8abbe99de6,5,2,6,2,0,0.0,3,1,96,67,,0,69.541,0
curator,97ddf919b120650183bbadbf4348564a643c994a,2,2,1,5,0,0.0,1,2,29,67,,0,69.531,0
curator,6ba4de36d4e8b2b65d45c005a6a92dd85c3c497f,8,2,2,2,0,0.0,2,1,175,50,,0,62.666,0
curator,dccbd7ac3838a5123441ab41ee6a28212876286d,3,3,0,2,0,0.0,1,1,0,63,,0,23.023,0
curator,4194c07aa72c2c05f1c11cabc1af25e0c5c3fedd,2,1,10,1,0,0.0,1,1,32,67,,0,0.294,0
curator,31d7f9a2040975dee08cb685d61cceb7015f9e32,14,15,24,56,4,0.0526,1,1,231,1801,src/site/confluence/compatibility.confluence,0,0.081,1
curator,b57f9ef65c1c0fcf948da3f9d66e31c74d5e3db9,10,2,22,2,1,0.0435,1,2,159,19,pom.xml,0,0.249,1
curator,63f83104d8b7fc086ad92ba166ce58e1897646be,13,2,55,2,1,0.0179,1,2,1796,19,,0,0.249,0
curator,334950f6188fe646a4588fd5aafd46e1525686d2,12,1,57,135,3,0.0159,1,1,1824,66053,src/site/confluence/index.confluence;src/site/site.xml,0,2.483,1
curator,d3aaddefceaf659cb32d865ead1cd3e294f2fddb,5,1,22,135,4,0.0261,1,1,154,66053,,0,2.483,1
curator,81fc3d9b29ddef501919b6a4166afeae3613cbc5,23,3,14,2,0,0.0,1,1,970,111,,0,1.674,0
curator,7a60af0dddbf1e547ddb7448ce99e14341413ef0,22,5,14,5,0,0.0,1,1,970,181,,0,2.884,0
curator,ddf4cb281e61c6fb0a25ea68331e1b4599e4bb20,1,86,2,162,1,0.0061,1,13,72,12041,,0,137.693,0
curator,666b175228d7e642d1b0bbf049119a628501900e,1,1,2,2,1,0.3333,1,1,18,15,curator-x-async/src/test/java/org/apache/curator/x/async/TestBasicOperations.java,1,1.154,1
curator,84191f3d46d015cb49ebebb42fddc1019b3db6c3,18,1,15,1,1,0.0667,1,1,1092,132,,0,0.958,0
curator,2ab172a45722efb08e85b6b4d230d9d04b4ce15b,9,1,12,2,0,0.0,1,1,723,9,,0,0.159,0
curator,ecbd386645e015a72929ce37f33772c7b5efb3d1,6,1,14,5,5,0.3571,1,1,848,138,,0,0.428,0
curator,1784a7c68982bae8bed471d92464168f87b0fceb,1,1,18,3,1,0.05,1,1,969,34,,0,2.458,0
curator,34be09a44c7a941a95245a5bc31a11771e4f7e86,10,1,115,1,1,0.0087,2,1,9703,5,,0,29.63,0
curator,3b9d60626bd5f469dbe0be37a4f952ed2f7dd15e,3,5,5,3,0,0.0,1,2,125,150,,0,2.673,0
curator,174faef5f0de10626c616d2a25eb9fb1e5572966,456,1,380,3,2,0.0052,19,1,29894,148,,0,141.552,0
curator,c086d0a82885155c3df624916f397e686857ee9f,1,1,6,1,0,0.0,1,1,532,2,,0,18.228,0
curator,32a7755b85255a7a49d911fd9f315a9a394d51ba,1,1,1,4,0,0.0,1,1,26,28,,0,2.208,0
curator,ed3082ecfebc332ba96da7a5bda4508a1985db6e,412,4,272,3,1,0.0036,11,3,19927,82,,0,12.008,0
curator,abaabb5f65c2161f77527165a15d2420f6c88219,8,1,4,2,1,0.2,3,1,28,75,,0,35.529,0
curator,da7f18c618eb51e6aaaff7b10f79240cefaf0183,13,3,14,1,1,0.0714,1,1,787,6,curator-recipes/src/main/java/org/apache/curator/framework/recipes/nodes/PersistentNode.java,1,2.837,1
curator,00ffe77951a88ea12c60a506a9beff1ae78de300,394,2,264,1,1,0.0038,11,1,19269,6,,0,14.089,0
curator,e3fec5bc7fcd1091c3f07317039d1d5ed20f2d66,12,5,14,2,1,0.0667,1,2,787,6,,0,13.931,0
curator,1939389e2c072d85385ff8134c26fde3e19437a4,3,1,1,1,0,0.0,1,1,4,2,,0,12.024,0
curator,191aca247dc17d7657a3aaf2c678d29036e992cb,391,2,264,1,0,0.0,11,1,19267,4,,0,2.499,0
curator,649e490de01a5f440e00b22a69604df49e424242,1,2,1,1,0,0.0,1,1,4,11,,0,14.112,0
curator,1826b66d72f6e543a57aaf5f3acc3cd9ca6e965d,10,142,12,118,3,0.0236,1,15,711,6538,curator-framework/src/main/java/org/apache/curator/framework/imps/CreateBuilderImpl.java;curator-recipes/src/main/java/org/apache/curator/framework/recipes/nodes/PersistentNode.java,1,165.625,1
curator,b3939acd47b6198930812236678ceae6f6f6a7af,390,2,264,1,1,0.0038,10,1,19267,11,,0,11.613,0
curator,7d089ef5649e0d1052a188e3aaeb883c0a9a1cc1,9,1,6,1,0,0.0,4,1,87,11,,0,21.938,0
curator,6d41d4a8025a8c982fc8fbd1c92b5cd9a3e3dacc,389,3,264,2,1,0.0038,10,1,19267,62,,0,1.977,0
curator,2672049482abea4fba1354e7e583e197cdc5c61e,8,2,6,2,0,0.0,5,1,86,62,,0,17.487,0
curator,850b6e4e427028aa6366cd51d524570a10343a97,388,5,264,3,1,0.0038,10,3,19267,20,,0,6.65,0
curator,0e23fbac1be51df269f1b396af03980f8a614cab,387,1,264,1,1,0.0038,10,1,19264,5,curator-client/src/main/java/org/apache/curator/ensemble/fixed/FixedEnsembleProvider.java,1,2.03,1
curator,7d44baee3d87890b67fc4900f204bb5111368079,386,4,264,11,11,0.0417,10,3,19264,93,curator-client/pom.xml;curator-examples/pom.xml;curator-framework/pom.xml;curator-recipes/pom.xml;curator-test/pom.xml;curator-x-discovery-server/pom.xml;curator-x-discovery/pom.xml;curator-x-rpc/pom.xml;pom.xml,0,8.982,1
curator,d7a65ad5e90c26cb487fe864146b01277dd8cc1a,382,10,264,3,2,0.0075,10,2,19092,178,curator-client/src/main/java/org/apache/curator/ConnectionState.java,1,35.862,1
curator,e2aef818200b42bd289f5b1fb84ce45220cc99d4,2,1,0,1,0,0.0,1,1,0,1,,0,21.529,0
curator,585e1499d22a995b313bba9d32bd7a605faef5da,1,5,0,3,0,0.0,1,1,0,179,,0,23.494,0
curator,24ba3c2745c5fd6e4eaeba2cd2f31f7caeeccf65,41,38,77,22,1,0.0102,1,6,5365,643,,0,30.483,0
curator,8363692841ea46caebd25f7fe8e61b5bc8295bab,338,5,205,5,0,0.0,10,2,13728,193,,0,7.321,0
curator,8fe1e2699feea9efea0029af5f6961b2b67318a3,133,1,118,6,0,0.0,23,1,4886,204,,0,452.512,0
curator,8e7fbac86dfe14f18a540a6a10c75f5bfe74120a,337,6,205,5,5,0.0244,10,1,13728,142,curator-test/pom.xml,0,4.052,1
curator,a47ab1e1d685fd1792ffd8d4e01412c91bb3dbe2,17,4,12,5,1,0.0625,5,1,176,142,,0,27.902,0
curator,5cf7d050fa9905332e358cfaeb93d2e739d158a0,335,1,205,1,0,0.0,10,1,13717,28,,0,0.678,0
curator,540cd28a33bccc6423765851631a02dcd974b89f,334,1,206,5,5,0.0243,10,1,13733,35,curator-client/src/main/java/org/apache/curator/utils/DebugUtils.java;curator-recipes/src/test/java/org/apache/curator/framework/recipes/leader/TestLeaderSelector.java;curator-test/src/main/java/org/apache/curator/test/BaseClassForTests.java,1,2.228,1
curator,90b39dd87ce8e96dc4d25633960ec7583d33b3d6,331,3,205,1,1,0.0049,10,1,13653,14,,0,0.125,0
curator,0ad09eb4657861fece9fa4c12c87991a710eaac1,1,1,0,1,0,0.0,1,1,0,14,,0,0.124,0
curator,770aa411d00f97ce6040f2b4182d6f0fe744262d,330,5,205,1,1,0.0049,10,2,13653,5,curator-recipes/src/main/java/org/apache/curator/framework/recipes/nodes/PersistentNode.java,1,1.09,1
curator,144977f8bc94115fac53163f81310aff0d50c78d,14,3,16,1,0,0.0,4,1,269,5,,0,32.599,0
curator,b58cfd068dbe4771f83365124693049b6051f63e,329,1,205,3,1,0.0048,10,1,13653,19,,0,0.359,0
curator,da48ef388f6153e66d251121854bb0faae77a3ec,328,5,205,2,2,0.0098,10,3,13652,79,curator-recipes/src/main/java/org/apache/curator/framework/recipes/cache/TreeCache.java;curator-recipes/src/main/java/org/apache/curator/framework/recipes/locks/InterProcessSemaphoreMutex.java,1,19.581,1
curator,d3bccce4e4a03591ca33c2f8ae56a1abf6cbc9b6,2,1,0,1,0,0.0,1,1,0,12,,0,3.447,0
curator,5cdfb5bcdb352e352c45d5cccda7c74aecfb0bd7,1,1,0,1,0,0.0,1,1,0,67,,0,19.569,0
curator,67cebe5c243b7e87a0cb475c909d907435f5d427,325,7,205,11,10,0.0485,9,1,13652,171,curator-client/pom.xml;curator-examples/pom.xml;curator-framework/pom.xml;curator-recipes/pom.xml;curator-test/pom.xml;curator-x-discovery-server/pom.xml;curator-x-discovery/pom.xml;curator-x-rpc/pom.xml;pom.xml,0,12.575,1
curator,0a3e8490b64ad8466989726ac6215b357fed3152,5,4,9,5,0,0.0,1,3,32,96,,0,35.116,0
curator,140342045e15876e610d5adee5eda5723d00f09d,1,2,2,4,2,0.5,1,2,36,48,,0,15.866,0
curator,9643542c7880120ffe7332a0fe82eefca1504108,3,7,9,5,0,0.0,1,3,34,96,,0,27.059,0
curator,adcaf340f32755f063d50eef6baf7b0740eb7e40,320,1,205,2,0,0.0,9,1,13650,12,,0,7.082,0
curator,e6ed99965b6df91607b2505a3784780e51fa8c53,319,1,205,2,2,0.0098,9,1,13650,36,curator-test/src/main/java/org/apache/curator/test/QuorumConfigBuilder.java,1,8.784,1
curator,60d24c2c982ef185ac10d08d01a7eca8f6d57e61,318,2,205,1,0,0.0,9,1,13650,48,,0,19.25,0
curator,905b062b370c3cff399f3f726a6d74ab44d7618e,317,1,205,1,1,0.0049,9,1,13650,18,curator-client/src/main/java/org/apache/curator/ConnectionState.java,1,6.474,1
curator,786d69587d183250b4108a9e18898ad4b2e94659,1,5,4,26,1,0.0345,1,4,223,664,curator-framework/src/main/java/org/apache/curator/framework/imps/CreateBuilderImpl.java,1,43.363,1
curator,d8798c21de10926cecd2ffc11f1ed7ce695c330a,316,3,210,23,22,0.1043,9,3,14075,537,curator-client/src/main/java/org/apache/curator/ConnectionState.java;curator-client/src/main/java/org/apache/curator/CuratorZookeeperClient.java;curator-client/src/main/java/org/apache/curator/RetryLoop.java;curator-framework/src/main/java/org/apache/curator/framework/imps/BackgroundSyncImpl.java;curator-framework/src/main/java/org/apache/curator/framework/imps/CreateBuilderImpl.java;curator-framework/src/main/java/org/apache/curator/framework/imps/ExistsBuilderImpl.java;curator-framework/src/main/java/org/apache/curator/framework/imps/GetACLBuilderImpl.java;curator-framework/src/main/java/org/apache/curator/framework/imps/GetChildrenBuilderImpl.java;curator-framework/src/main/java/org/apache/curator/framework/imps/GetDataBuilderImpl.java;curator-framework/src/main/java/org/apache/curator/framework/imps/SetACLBuilderImpl.java;curator-framework/src/main/java/org/apache/curator/framework/imps/SetDataBuilderImpl.java;curator-framework/src/main/java/org/apache/curator/framework/imps/SyncBuilderImpl.java,1,19.618,1
curator,b51bb01176940896cad5408a453c524fcfe0fc49,1,1,1,20,0,0.0,1,1,26,453,,0,50.52,0
curator,693211e4141cef1e7f122edf677a60c6c7c5aeec,314,1,205,1,0,0.0,8,1,13639,26,,0,37.363,0
curator,9e400bc8620430c245db86d08bafafe2ecb8534f,310,2,205,3,3,0.0146,8,2,13526,132,curator-recipes/src/main/java/org/apache/curator/framework/recipes/shared/SharedValue.java;curator-recipes/src/test/java/org/apache/curator/framework/recipes/shared/TestSharedCount.java;pom.xml,1,33.491,1
curator,ff169d6e8da4740c254fb18a742f90ab012c3b4b,307,2,205,2,1,0.0049,7,2,13523,53,curator-recipes/src/main/java/org/apache/curator/framework/recipes/cache/TreeCache.java,1,42.965,1
curator,37d2b2b0e1e22d9ab674ecba2a223ff6fcaa825f,304,7,205,1,1,0.0049,7,1,13523,21,curator-recipes/src/test/java/org/apache/curator/framework/recipes/cache/TestPathChildrenCache.java,1,0.077,1
curator,d828dc0a1e69e111164e7213c8d52669926d3123,303,4,205,1,1,0.0049,7,1,13523,6,,0,0.032,0
curator,d94a54f7814b4de90c95867a3495c0755ef3646c,302,5,205,2,2,0.0098,7,2,13522,52,curator-recipes/src/test/java/org/apache/curator/framework/recipes/cache/TestTreeCache.java,1,12.005,1
curator,64767734acfa7908f27cb77a61db87ce1dea9372,4,1,2,2,0,0.0,2,1,191,52,,0,5.013,0
curator,31a824198a24cc0a681db5cc3fe1029cd6f823d2,6,2,4,3,0,0.0,1,1,64,6,,0,8.83,0
curator,d27a70c283cfd2829b96147c8670a1e7dd59659e,292,9,205,11,11,0.0537,7,2,13483,223,curator-client/pom.xml;curator-examples/pom.xml;curator-framework/pom.xml;curator-recipes/pom.xml;curator-recipes/src/main/java/org/apache/curator/framework/recipes/locks/InterProcessSemaphoreV2.java;curator-recipes/src/test/java/org/apache/curator/framework/recipes/locks/TestInterProcessSemaphore.java;curator-test/pom.xml;curator-x-discovery-server/pom.xml;curator-x-discovery/pom.xml;curator-x-rpc/pom.xml;pom.xml,1,7.796,1
curator,eefdf8ee93ae9708ac52711e4981a2925bba2c40,283,3,205,11,10,0.0485,7,2,13260,56,curator-client/pom.xml;curator-examples/pom.xml;curator-framework/pom.xml;curator-recipes/pom.xml;curator-test/pom.xml;curator-x-discovery-server/pom.xml;curator-x-discovery/pom.xml;curator-x-rpc/pom.xml;pom.xml,0,1.197,1
curator,bd0792376b80de02c7524cb913065543885586ab,1,1,9,1,0,0.0,1,1,34,25,,0,0.166,0
curator,5ff8aaae89f911316c3e4c2082cc5e780c8480ef,273,2,205,2,2,0.0098,7,2,13235,31,,0,0.016,0
curator,8f281eb5bf2d3d65f1c9c3dd1ea8d04188210f90,2,1,5,2,0,0.0,2,1,12,31,,0,1.784,0
curator,20c6955b1e3fb9af2cac6fd6a7056b7f8ff14904,272,2,205,5,0,0.0,7,2,13235,12,,0,1.784,0
curator,6ae3f8591f5e2b31d4b53ac734df231b20408a5b,23,1,40,5,0,0.0,7,1,1538,12,,0,103.178,0
curator,1735000d984ed9022c99b8f63698ad4f64a1e0ec,8,3,5,3,0,0.0,2,1,158,111,,0,3.037,0
curator,41a700429ad8cc57d96fe205164fbfc263673c22,266,2,202,2,2,0.0099,7,1,13123,45,curator-framework/src/test/java/org/apache/curator/framework/imps/TestFrameworkEdges.java,1,1.424,1
curator,d63e06e84190cde818f56a791b4738b2199d2db8,1,1,2,2,0,0.0,1,1,167,45,,0,0.855,0
curator,073ed35be1448f6fe8bd27adafb2afbb1f9a5ddc,265,1,202,2,2,0.0099,7,1,13152,167,curator-recipes/src/test/java/org/apache/curator/framework/recipes/cache/TestPathChildrenCache.java,1,0.855,1
curator,80c497c67d036ec7c7aa082334bd2aaa9204565d,264,2,202,1,0,0.0,7,1,13152,2,,0,0.754,0
curator,48e2c15b8c3e3e6e5de97858898aa757e213fb02,263,3,204,6,3,0.0145,7,2,13188,330,,0,11.336,0
curator,63a0d4550ebfaa2e29ddf719f8bfe9696cffc5ae,4,34,2,37,0,0.0,3,1,74,1922,,0,28.723,0
curator,29906f1ebb9130b91ec1d7034de9885af9f15d07,225,3,185,3,3,0.0162,7,3,11266,76,curator-framework/src/main/java/org/apache/curator/framework/api/CreateBuilder.java;curator-recipes/src/main/java/org/apache/curator/framework/recipes/locks/InterProcessSemaphoreV2.java;curator-recipes/src/test/java/org/apache/curator/framework/recipes/locks/TestInterProcessSemaphore.java,1,40.677,1
curator,168dfd7348cd5a66f411fcfdf51376cc8a08a515,1,1,1,2,0,0.0,1,1,2,74,,0,22.502,0
curator,e76eb590fddb5b363b3d40b76908d40f2a89ffc7,1,1,20,1,0,0.0,1,1,350,2,,0,22.328,0
curator,f7ef2f1e040818f71e2b6a25646fb0e2868a3bb8,221,2,184,2,2,0.0109,7,1,11010,37,,0,0.153,0
curator,88da05c03caffd022737d382fde07271aedda9df,220,4,184,3,0,0.0,7,3,11010,22,,0,21.35,0
curator,3d1fca23108fbb5840e544c3e68d9af2b71de949,6,3,24,3,0,0.0,1,2,859,22,,0,41.477,0
curator,062a7d750788a187f1d41df0bf0a6a5926a78d3a,219,6,181,24,19,0.1022,7,1,10914,859,curator-client/pom.xml;curator-examples/pom.xml;curator-framework/pom.xml;curator-framework/src/main/java/org/apache/curator/framework/imps/CreateBuilderImpl.java;curator-framework/src/main/java/org/apache/curator/framework/imps/DeleteBuilderImpl.java;curator-framework/src/main/java/org/apache/curator/framework/imps/ExistsBuilderImpl.java;curator-framework/src/main/java/org/apache/curator/framework/imps/GetACLBuilderImpl.java;curator-framework/src/main/java/org/apache/curator/framework/imps/GetChildrenBuilderImpl.java;curator-framework/src/main/java/org/apache/curator/framework/imps/GetDataBuilderImpl.java;curator-framework/src/main/java/org/apache/curator/framework/imps/SetACLBuilderImpl.java;curator-framework/src/main/java/org/apache/curator/framework/imps/SetDataBuilderImpl.java;curator-framework/src/main/java/org/apache/curator/framework/imps/SyncBuilderImpl.java;curator-framework/src/test/java/org/apache/curator/framework/imps/TestFrameworkBackground.java;curator-recipes/pom.xml;curator-test/pom.xml;curator-x-discovery-server/pom.xml;curator-x-discovery/pom.xml;curator-x-rpc/pom.xml;pom.xml,1,26.629,1
curator,fc7404585c455e33efad1df10e2086d880a7e2e9,4,1,10,2,1,0.0909,1,1,97,40,,0,0.769,0
curator,c43116a28fd0737a05754f9db3f3c1eec36329b3,2,2,9,3,0,0.0,1,1,32,43,,0,1.2,0
curator,b521b2ef27154e6e091ab7d3e800687881a8f12c,2,3,9,3,0,0.0,1,1,32,43,,0,1.201,0
curator,95bceae69f1235430179cbf71dacf93f6d3b6748,208,2,181,3,3,0.0166,7,1,10840,43,,0,1.2,0
curator,4c92edbc15bb69343089c918ed9dc9e8347f79d7,207,2,181,1,0,0.0,7,2,10840,4,,0,5.863,0
curator,567cac3a7fc08eec1b3092cbfea5be953830b6e9,28,1,64,1,0,0.0,4,1,1658,4,,0,36.261,0
mina-sshd,1cccb85e0ffa50fe6125353fa343b7c397e59f20,9,1,8,2,0,0.0,2,1,107,178,,0,12.915,0
mina-sshd,40a08a4fc4b469185b1dd4f7c90cdf8949dc0c80,5,1,339,1,0,0.0,3,1,16559,18,,0,13.535,0
mina-sshd,8de056871a5031ad52a86c607cd0bbf0c1a154e2,3,2,2,16,1,0.0588,2,1,27,36,,0,1.943,0
mina-sshd,4b40da32f21e014f5826105f817be26d2b7f9ef1,1,3,2,1,0,0.0,1,1,11,22,,0,4.27,0
mina-sshd,e754db9e2cfcfa5fbb8b75d1a845d8a9ef28e1ec,16,2,34,2,0,0.0,7,1,1113,39,,0,81.377,0
mina-sshd,f8a0aeca1596d1bd37ba3339ae1cc29721d52566,1,1,6,2,0,0.0,1,1,333,48,,0,16.571,0
mina-sshd,2309e0112290410bbe3696606f36907bc19ecff5,6,1,14,1,0,0.0,4,1,90,2,,0,40.917,0
mina-sshd,283c8d42a4c28d747231760ba2a770b5b3198a66,4,1,2,12,0,0.0,3,1,7,83,,0,40.916,0
mina-sshd,2b3b15c7c0b21827e3450eb65599c1053ce1c7dc,2,1,1,1,0,0.0,2,1,4,3,,0,40.914,0
mina-sshd,a6dad81f2627de3e3369ac0401f1bd2a40cdcfb2,2,1,14,1,0,0.0,1,1,638,4,,0,5.769,0
mina-sshd,340312c0663424a34149c8969dfe90c6f2b713e7,1,1,3,10,0,0.0,1,1,131,954,,0,6.486,0
mina-sshd,67c9a68b9ee7fbf6b3c19408fd69ae7b4ca41bdb,1,3,2,3,0,0.0,1,1,7,50,,0,4.882,0
mina-sshd,ef1399672f022f5e8a24a196fc9cb806c806201b,1,20,12,77,0,0.0,1,4,295,3601,,0,114.976,0
mina-sshd,18e8c98712a1146a6a753f93207665aa70cca1bf,150,1,388,1,1,0.0026,6,1,12193,2,,0,225.351,0
mina-sshd,d02fbcfd5c00dabdd756e20fd7c882bf7afd8ca5,86,1,157,3,1,0.0063,4,1,4512,13,,0,131.209,0
mina-sshd,2292042eff6e1bdc98f3bd99708d45c8eea83f6a,2,3,4,4,0,0.0,2,1,661,14,,0,0.956,0
mina-sshd,721f399bd919845a15e678336baabaed2bf068d5,4,4,145,2,0,0.0,2,3,1867,281,,0,5.961,0
mina-sshd,f029d162c2dc732dabfd4b25c5790def917cba77,54,1,262,1,0,0.0,5,1,6386,281,,0,94.788,0
mina-sshd,da410fcd5db042db9178f430fc7c8024819a5758,2,2,4,1,0,0.0,1,1,68,14,,0,13.396,0
mina-sshd,b82143f3ed920de7fa1fca78ed1ba540200fcb77,5,2,33,3,0,0.0,2,1,600,367,,0,50.388,0
